tournament_id,level,gender,year,team,shirt_no,position,player_article,player_qid,display_name,source_url,birth_year
seniorw2019,senior,w,2019,Cameroon,4,DF,Yvonne Leuko,Q2602405,Yvonne Leuko,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Cameroon,5,DF,Augustine Ejangue,Q768250,Augustine Ejangue,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,Cameroon,6,DF,Estelle Johnson,Q13562814,Estelle Johnson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Cameroon,7,FW,Gabrielle Onguéné,Q263068,Gabrielle Onguéné,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,Cameroon,8,MF,Raissa Feudjio,Q16211244,Raissa Feudjio,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Cameroon,9,FW,Madeleine Ngono Mani,Q1112904,Madeleine Ngono Mani,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1983
seniorw2019,senior,w,2019,Cameroon,10,MF,Jeannette Yango,Q1686057,Jeannette Yango,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Cameroon,11,DF,Aurelle Awona,Q20630530,Aurelle Awona,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Cameroon,12,DF,Claudine Meffometou,Q1097958,Claudine Meffometou,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Cameroon,13,MF,Charlène Meyong,Q59578907,Charlène Meyong,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,Cameroon,14,MF,Ninon Abena,Q20630453,Ninon Abena,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Cameroon,15,DF,Ysis Sonkeng,Q8059779,Ysis Sonkeng,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,Cameroon,16,GK,Isabelle Mambingo,Q64624947,Isabelle Mambingo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1985
seniorw2019,senior,w,2019,Cameroon,17,FW,Gaëlle Enganamouit,Q1496708,Gaëlle Enganamouit,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Cameroon,18,FW,Henriette Akaba,Q15815140,Henriette Akaba,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Cameroon,19,FW,Marlyse Ngo Ndoumbouk,Q1902168,Marlyse Ngo Ndoumbouk,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1985
seniorw2019,senior,w,2019,Cameroon,20,MF,Genevieve Ngo Mbeleck,Q20164422,Genevieve Ngo Mbeleck,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Cameroon,21,FW,Alexandra Takounda,Q64233672,Alexandra Takounda,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2000
seniorw2019,senior,w,2019,Cameroon,22,MF,Michaela Abam,Q55956200,Michaela Abam,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Cameroon,23,GK,Marthe Ongmahan,Q64625009,Marthe Ongmahan,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Canada,1,GK,Stephanie Labbé,Q437685,Stephanie Labbé,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1986
seniorw2019,senior,w,2019,Canada,2,DF,Allysha Chapman,Q18763937,Allysha Chapman,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,Canada,3,DF,Kadeisha Buchanan,Q16841722,Kadeisha Buchanan,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,4,DF,Shelina Zadorsky,Q18844188,Shelina Zadorsky,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Canada,5,MF,Quinn (soccer),Q15906007,Quinn,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,6,FW,Deanne Rose,Q23013831,Deanne Rose,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1999
seniorw2019,senior,w,2019,Canada,7,MF,Julia Grosso,Q56651138,Julia Grosso,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2000
seniorw2019,senior,w,2019,Canada,8,DF,Jayde Riviere,Q46159342,Jayde Riviere,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2001
seniorw2019,senior,w,2019,Canada,9,FW,Jordyn Huitema,Q30237691,Jordyn Huitema,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2001
seniorw2019,senior,w,2019,Canada,10,DF,Ashley Lawrence,Q15727786,Ashley Lawrence,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,11,MF,Desiree Scott,Q647732,Desiree Scott,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,Canada,12,FW,Christine Sinclair,Q262802,Christine Sinclair,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1983
seniorw2019,senior,w,2019,Canada,13,MF,Sophie Schmidt,Q454192,Sophie Schmidt,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Canada,14,MF,Gabrielle Carle,Q22957440,Gabrielle Carle,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,Canada,15,FW,Nichelle Prince,Q23013818,Nichelle Prince,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,16,FW,Janine Sonis,Q20171143,Janine Beckie,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Canada,17,MF,Jessie Fleming,Q16841707,Jessie Fleming,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,Canada,18,GK,Kailen Sheridan,Q27855510,Kailen Sheridan,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,19,FW,Adriana Leon,Q3275756,Adriana Leon,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Canada,20,DF,Shannon Woeller,Q28530761,Shannon Woeller,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Canada,21,GK,Sabrina D'Angelo,Q19817368,Sabrina D'Angelo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Canada,22,DF,Lindsay Agnew,Q29034832,Lindsay Agnew,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Canada,23,DF,Jenna Hellstrom,Q50749038,Jenna Hellstrom,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Netherlands,1,GK,Sari van Veenendaal,Q2500753,Sari van Veenendaal,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Netherlands,2,DF,Desiree van Lunteren,Q2737584,Desiree van Lunteren,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Netherlands,3,DF,Stefanie van der Gragt,Q2339777,Stefanie van der Gragt,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Netherlands,4,DF,Merel van Dongen,Q2211469,Merel van Dongen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Netherlands,5,DF,Kika van Es,Q2976987,Kika van Es,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Netherlands,6,DF,Anouk Dekker,Q4667643,Anouk Dekker,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1986
seniorw2019,senior,w,2019,Netherlands,7,FW,Shanice van de Sanden,Q2277010,Shanice van de Sanden,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Netherlands,8,MF,Sherida Spitse,Q1887704,Sherida Spitse,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Netherlands,9,FW,Vivianne Miedema,Q2754626,Vivianne Miedema,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Netherlands,10,MF,Daniëlle van de Donk,Q2350103,Daniëlle van de Donk,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Netherlands,11,FW,Lieke Martens,Q948874,Lieke Martens,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Netherlands,12,MF,Victoria Pelova,Q56640871,Victoria Pelova,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1999
seniorw2019,senior,w,2019,Netherlands,13,FW,Renate Jansen,Q1826771,Renate Jansen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Netherlands,14,MF,Jackie Groenen,Q460559,Jackie Groenen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Netherlands,15,MF,Inessa Kaagman,Q19720798,Inessa Kaagman,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Netherlands,16,GK,Lize Kop,Q28829096,Lize Kop,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,Netherlands,17,FW,Ellen Jansen,Q2477153,Ellen Jansen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Netherlands,18,DF,Danique Kerkdijk,Q29963080,Danique Kerkdijk,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Netherlands,19,MF,Jill Roord,Q19117038,Jill Roord,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Netherlands,20,DF,Dominique Janssen,Q16175760,Dominique Bloodworth,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Netherlands,21,FW,Lineth Beerensteyn,Q19720875,Lineth Beerensteyn,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Netherlands,22,DF,Liza van der Most,Q19860414,Liza van der Most,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Netherlands,23,GK,Loes Geurts,Q432877,Loes Geurts,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1986
seniorw2019,senior,w,2019,New Zealand,1,GK,Erin Nayler,Q16226753,Erin Nayler,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,New Zealand,2,MF,Ria Percival,Q467016,Ria Percival,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,New Zealand,3,DF,Anna Green (footballer),Q509509,Anna Green,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,New Zealand,4,DF,CJ Bott,Q18344461,C. J. Bott,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,New Zealand,5,DF,Nicole Stratford,Q64605754,Nicole Stratford,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,New Zealand,6,DF,Rebekah Stott,Q7043973,Rebekah Stott,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,New Zealand,7,DF,Ali Riley,Q4725149,Ali Riley,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,New Zealand,8,DF,Abby Erceg,Q306882,Abby Erceg,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,New Zealand,9,FW,Emma Kete,Q4845871,Emma Kete,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,New Zealand,10,MF,Annalie Longo,Q4767831,Annalie Longo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,New Zealand,11,FW,Sarah Gregorius,Q467274,Sarah Gregorius,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,New Zealand,12,MF,Betsy Hassett,Q832256,Betsy Hassett,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,New Zealand,13,MF,Rosie White,Q1669821,Rosie White,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,New Zealand,14,MF,Katie Bowen,Q3194149,Katie Bowen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,New Zealand,15,DF,Sarah Morton (footballer),Q55632559,Sarah Morton,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,New Zealand,16,MF,Katie Duncan,Q437857,Katie Duncan,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,New Zealand,17,FW,Hannah Wilkinson,Q513967,Hannah Wilkinson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,New Zealand,18,DF,Stephanie Skilton,Q18347006,Stephanie Skilton,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,New Zealand,19,FW,Paige Satchell,Q42631717,Paige Satchell,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,New Zealand,20,MF,Daisy Cleverley,Q18347008,Daisy Cleverley,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,New Zealand,21,GK,Victoria Esson,Q52859640,Victoria Esson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,New Zealand,22,MF,Olivia Chance,Q7088036,Olivia Chance,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,New Zealand,23,GK,Nadia Olla,Q63953481,Nadia Olla,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2000
seniorw2019,senior,w,2019,Chile,1,GK,Christiane Endler,Q5110442,Christiane Endler,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Chile,2,DF,Rocío Soto,Q53912009,Rocío Soto,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Chile,3,DF,Carla Guerrero,Q19957969,Carla Guerrero,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,Chile,4,MF,Francisca Lara,Q5864918,Francisca Lara,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Chile,5,DF,Valentina Díaz,Q61983426,Valentina Díaz,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2001
seniorw2019,senior,w,2019,Chile,6,MF,Claudia Soto,Q61719289,Claudia Soto,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Chile,7,FW,María José Rojas,Q18025363,María José Rojas,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,Chile,8,MF,Karen Araya,Q57303426,Karen Araya,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Chile,9,FW,María José Urrutia,Q62268257,María José Urrutia,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Chile,10,FW,Yanara Aedo,Q15427871,Yanara Aedo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Chile,11,MF,Yessenia López,Q8052928,Yessenia López,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Chile,12,GK,Natalia Campos,Q61959906,Natalia Campos,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Chile,13,FW,Javiera Grez,Q61965155,Javiera Grez,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2000
seniorw2019,senior,w,2019,Chile,14,MF,Daniela Pardo,Q5798834,Daniela Pardo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Chile,15,DF,Su Helen Galaz,Q55759716,Su Helen Galaz,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Chile,16,DF,Fernanda Pinilla,Q55774425,Fernanda Pinilla,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Chile,17,DF,Javiera Toro,Q61960063,Javiera Toro,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1998
seniorw2019,senior,w,2019,Chile,18,DF,Camila Sáez,Q52871184,Camila Sáez,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Chile,19,FW,Yessenia Huenteo,Q61718817,Yessenia Huenteo,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Chile,20,FW,Daniela Zamora,Q20641673,Daniela Zamora,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Chile,21,FW,Rosario Balmaceda,Q61964919,Rosario Balmaceda,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1999
seniorw2019,senior,w,2019,Chile,22,MF,Elisa Durán,Q64008951,Elisa Durán,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,2002
seniorw2019,senior,w,2019,Chile,23,GK,Ryann Torrero,Q63398732,Ryann Torrero,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Sweden,1,GK,Hedvig Lindahl,Q452567,Hedvig Lindahl,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1983
seniorw2019,senior,w,2019,Sweden,2,DF,Jonna Andersson,Q4935824,Jonna Andersson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,3,DF,Linda Sembrant,Q432854,Linda Sembrant,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1987
seniorw2019,senior,w,2019,Sweden,4,DF,Hanna Glas,Q23918095,Hanna Glas,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,5,DF,Nilla Fischer,Q454740,Nilla Fischer,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1984
seniorw2019,senior,w,2019,Sweden,6,DF,Magdalena Eriksson,Q17296474,Magdalena Eriksson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,7,FW,Madelen Janogy,Q24450680,Madelen Janogy,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Sweden,8,FW,Lina Hurtig,Q15069786,Lina Hurtig,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Sweden,9,FW,Kosovare Asllani,Q458155,Kosovare Asllani,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1989
seniorw2019,senior,w,2019,Sweden,10,FW,Sofia Jakobsson,Q432909,Sofia Jakobsson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Sweden,11,FW,Stina Blackstenius,Q15882395,Stina Blackstenius,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Sweden,12,GK,Jennifer Falk,Q24450560,Jennifer Falk,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,13,DF,Amanda Ilestedt,Q10407268,Amanda Ilestedt,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,14,MF,Julia Roddar,Q24450593,Julia Roddar,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Sweden,15,DF,Nathalie Björn,Q20735460,Nathalie Björn,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Sweden,16,FW,Julia Zigiotti Olme,Q20735451,Julia Zigiotti Olme,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Sweden,17,MF,Caroline Seger,Q460924,Caroline Seger,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1985
seniorw2019,senior,w,2019,Sweden,18,FW,Fridolina Rolfö,Q5503587,Fridolina Rolfö,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Sweden,19,FW,Anna Anvegård,Q27895096,Anna Anvegård,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Sweden,20,FW,Mimmi Wahlström,Q24150779,Mimmi Larsson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Sweden,21,GK,Zećira Mušović,Q16239695,Zećira Mušović,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Sweden,22,MF,Olivia Schough,Q4977533,Olivia Schough,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Sweden,23,MF,Elin Rubensson,Q510300,Elin Rubensson,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1993
seniorw2019,senior,w,2019,Thailand,1,GK,Waraporn Boonsing,Q16141641,Waraporn Boonsing,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Thailand,2,DF,Kanjanaporn Saenkhun,Q27667047,Kanjanaporn Saenkhun,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Thailand,3,DF,Natthakarn Chinwong,Q20090439,Natthakarn Chinwong,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Thailand,4,DF,Duangnapa Sritala,Q18050852,Duangnapa Sritala,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1986
seniorw2019,senior,w,2019,Thailand,5,DF,Ainon Phancha,Q20638504,Ainon Phancha,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1992
seniorw2019,senior,w,2019,Thailand,6,MF,Pikul Khueanpet,Q20203494,Pikul Khueanpet,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Thailand,7,MF,Silawan Intamee,Q18050944,Silawan Intamee,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1994
seniorw2019,senior,w,2019,Thailand,8,FW,Miranda Nild,Q52004717,Miranda Nild,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Thailand,9,DF,Warunee Phetwiset,Q20202182,Warunee Phetwiset,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1990
seniorw2019,senior,w,2019,Thailand,10,DF,Sunisa Srangthaisong,Q18050954,Sunisa Srangthaisong,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Thailand,11,MF,Sudarat Chuchuen,Q64569168,Sudarat Chuchuen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1997
seniorw2019,senior,w,2019,Thailand,12,MF,Rattikan Thongsombut,Q19661526,Rattikan Thongsombut,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
seniorw2019,senior,w,2019,Thailand,13,FW,Orathai Srimanee,Q20083692,Orathai Srimanee,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1988
seniorw2019,senior,w,2019,Thailand,14,FW,Saowalak Pengngam,Q64566772,Saowalak Pengngam,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1996
seniorw2019,senior,w,2019,Thailand,15,MF,Orapin Waenngoen,Q27778682,Orapin Waenngoen,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1995
seniorw2019,senior,w,2019,Thailand,16,DF,Khwanrudi Saengchan,Q20640467,Khwanrudi Saengchan,https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup_squads,1991
